id	pid	role	visible_bbox	center	value	description
64	63	Column	[20, 104, 260, 844]	[150.0, 526.0]		
61	5	Splitter	[300, 104, 2, 844]	[301.0, 526.0]	150.0	
6	5	ScrollArea	[302, 104, 1258, 844]	[931.0, 526.0]		
60	6	StaticText	[322, 128, 216, 58]	[430.0, 157.0]	Windows	
59	6	StaticText	[322, 210, 818, 32]	[731.0, 226.0]	Control basic functionality by swiping and pinching on window titlebars.	
58	6	StaticText	[322, 282, 210, 34]	[427.0, 299.0]	Mission Control	
57	6	CheckBox	[540, 280, 36, 36]	[558.0, 298.0]	1	
56	6	StaticText	[322, 332, 924, 32]	[784.0, 348.0]	Most Window and Snapping gestures also work in Mission Control & App Exposé.	
55	6	StaticText	[322, 404, 222, 34]	[433.0, 421.0]	General Modifier	
54	6	Button	[550, 398, 64, 48]	[582.0, 422.0]		⌃
53	6	Image	[326, 478, 48, 48]	[350.0, 502.0]		|ActionXInv
52	6	StaticText	[386, 484, 188, 34]	[480.0, 501.0]	Quit	
51	6	Image	[610, 492, 24, 24]	[622.0, 504.0]		|GestureInwards
50	6	Image	[586, 492, 24, 24]	[598.0, 504.0]		|GestureInwards
49	6	Image	[722, 492, 22, 24]	[733.0, 504.0]		|GestureDown
48	6	Image	[700, 492, 22, 24]	[711.0, 504.0]		|GestureDown
47	6	Image	[674, 492, 26, 24]	[687.0, 504.0]		|GestureModG
46	6	StaticText	[770, 486, 416, 38]	[978.0, 505.0]	Pinch in twice to quit an application.	
45	6	Image	[326, 542, 48, 48]	[350.0, 566.0]		|ActionX
44	6	StaticText	[386, 548, 188, 34]	[480.0, 565.0]	Close	
43	6	Image	[586, 556, 24, 24]	[598.0, 568.0]		|GestureInwards
42	6	Image	[700, 556, 22, 24]	[711.0, 568.0]		|GestureDown
41	6	Image	[674, 556, 26, 24]	[687.0, 568.0]		|GestureModG
40	6	StaticText	[770, 550, 374, 38]	[957.0, 569.0]	Pinch in once to close a window.	
39	6	Image	[326, 606, 48, 48]	[350.0, 630.0]		|ActionMinus
38	6	StaticText	[386, 612, 188, 34]	[480.0, 629.0]	Minimize	
37	6	Image	[586, 620, 22, 24]	[597.0, 632.0]		|GestureDown
36	6	Image	[694, 620, 22, 24]	[705.0, 632.0]		|GestureDown
35	6	Image	[674, 620, 20, 24]	[684.0, 632.0]		|GestureHold
34	6	StaticText	[770, 614, 460, 38]	[1000.0, 633.0]	Swipe down once to minimize a window.	
33	6	Image	[326, 670, 48, 48]	[350.0, 694.0]		|ActionZoom
32	6	StaticText	[386, 676, 188, 34]	[480.0, 693.0]	Fullscreen	
31	6	Image	[586, 684, 24, 24]	[598.0, 696.0]		|GestureOutwards
30	6	Image	[694, 684, 22, 24]	[705.0, 696.0]		|GestureUp
29	6	Image	[674, 684, 20, 24]	[684.0, 696.0]		|GestureHold
28	6	StaticText	[770, 678, 770, 64]	[1155.0, 710.0]	Pinch out or tap, hold and swipe up to enter or exit fullscreen mode.	
27	6	Image	[326, 758, 48, 48]	[350.0, 782.0]		|ActionMinus
26	6	StaticText	[386, 766, 188, 34]	[480.0, 783.0]	Hide	
25	6	Image	[612, 772, 24, 24]	[624.0, 784.0]		|GestureTap
24	6	Image	[586, 772, 26, 24]	[599.0, 784.0]		|GestureModG
23	6	Image	[700, 772, 24, 24]	[712.0, 784.0]		|GestureTap
22	6	Image	[674, 772, 26, 24]	[687.0, 784.0]		|GestureMod2
21	6	StaticText	[770, 768, 770, 64]	[1155.0, 800.0]	Double tap with the general modifier to hide all windows of an application. Use the secondary modifier to hide all other apps.	
20	6	Image	[326, 848, 48, 48]	[350.0, 872.0]		|ActionSpaces
19	6	StaticText	[386, 854, 188, 34]	[480.0, 871.0]	Spaces	
18	6	Image	[630, 862, 24, 24]	[642.0, 874.0]		|GestureRight
17	6	Image	[606, 862, 24, 24]	[618.0, 874.0]		|GestureLeft
16	6	Image	[586, 862, 20, 24]	[596.0, 874.0]		|GestureHold
15	6	Image	[724, 862, 24, 24]	[736.0, 874.0]		|GestureRight
14	6	Image	[700, 862, 24, 24]	[712.0, 874.0]		|GestureLeft
13	6	Image	[674, 862, 26, 24]	[687.0, 874.0]		|GestureModG
12	6	StaticText	[770, 856, 770, 64]	[1155.0, 888.0]	Tap, hold and swipe or use the general modifier to move a window between Mission Control spaces.	
11	6	ScrollBar	[302, 916, 1258, 32]	[931.0, 932.0]	0.0	
7	6	ScrollBar	[1528, 104, 32, 844]	[1544.0, 526.0]	0.0	
10	7	ValueIndicator	[1536, 106, 24, 406]	[1548.0, 309.0]	0.0	
9	7	Button	[1536, 514, 24, 434]	[1548.0, 731.0]		
8	7	Button	[1536, 104, 24, 2]	[1548.0, 105.0]		
3	1	Toolbar	[0, 0, 1560, 104]	[780.0, 52.0]		
4	3	Button	[1448, 0, 96, 104]	[1496.0, 52.0]		|Quit
2	1	StaticText	[318, 0, 1130, 104]	[883.0, 52.0]	Swish	
