id	pid	role	visible_bbox	center	value	description
54	53	StaticText	[494, 504, 20, 32]	[504.0, 520.0]	1	
47	35	Row	[0, 546, 560, 50]	[280.0, 571.0]		
48	47	Cell	[32, 546, 496, 50]	[280.0, 571.0]		
51	48	Image	[32, 534, 66, 74]	[65.0, 571.0]		|archive
50	48	StaticText	[94, 554, 394, 32]	[291.0, 570.0]	10 Recently Completed Tasks	
49	48	StaticText	[488, 554, 24, 32]	[500.0, 570.0]	0	
42	35	Row	[0, 596, 560, 70]	[280.0, 631.0]		
43	42	Cell	[32, 596, 496, 70]	[280.0, 631.0]		
46	43	StaticText	[44, 626, 62, 28]	[75.0, 640.0]	Lists	
45	43	Image	[472, 626, 40, 40]	[492.0, 646.0]		|ListGroupArrow
44	43	Button	[414, 622, 100, 40]	[464.0, 642.0]		
37	35	Row	[0, 666, 560, 50]	[280.0, 691.0]		
38	37	Cell	[32, 666, 496, 50]	[280.0, 691.0]		
41	38	Image	[32, 660, 66, 66]	[65.0, 693.0]		|
40	38	StaticText	[94, 674, 400, 32]	[294.0, 690.0]	Reminders	
39	38	StaticText	[494, 674, 20, 32]	[504.0, 690.0]	1	
36	35	Column	[20, 76, 520, 860]	[280.0, 506.0]		
33	9	Splitter	[560, 76, 2, 924]	[561.0, 538.0]	280.0	
10	9	Group	[562, 0, 1000, 1000]	[1062.0, 500.0]		
11	10	SplitGroup	[562, 0, 1000, 1000]	[1062.0, 500.0]		
32	11	Splitter	[562, 0, 1000, 2]	[1062.0, 1.0]	0.0	
31	11	StaticText	[1010, 964, 102, 32]	[1061.0, 980.0]	All Lists	
12	11	ScrollArea	[562, 76, 1000, 884]	[1062.0, 518.0]		
13	12	Table	[562, 76, 1000, 884]	[1062.0, 518.0]		
27	13	Row	[562, 76, 1000, 66]	[1062.0, 109.0]		
28	27	Cell	[574, 76, 976, 66]	[1062.0, 109.0]		
30	28	StaticText	[590, 92, 918, 32]	[1049.0, 108.0]	Overdue	
29	28	StaticText	[1520, 92, 8, 32]	[1524.0, 108.0]		
20	13	Row	[562, 142, 1000, 138]	[1062.0, 211.0]		
21	20	Cell	[574, 142, 976, 138]	[1062.0, 211.0]		
26	21	Button	[586, 142, 88, 88]	[630.0, 186.0]		|Check
25	21	StaticText	[676, 156, 862, 38]	[1107.0, 175.0]	dentist	
24	21	StaticText	[676, 202, 140, 28]	[746.0, 216.0]	17 Years ago	
23	21	Image	[820, 202, 22, 28]	[831.0, 216.0]		|
22	21	StaticText	[846, 202, 690, 28]	[1191.0, 216.0]	Reminders	
15	13	Row	[562, 280, 1000, 102]	[1062.0, 331.0]		
16	15	Cell	[574, 280, 976, 102]	[1062.0, 331.0]		
19	16	StaticText	[590, 296, 842, 32]	[1011.0, 312.0]	Tue, 6 February	
18	16	StaticText	[1444, 296, 82, 32]	[1485.0, 312.0]	Today	
17	16	Button	[1500, 296, 40, 32]	[1520.0, 312.0]		 
14	13	Column	[562, 76, 1000, 884]	[1062.0, 518.0]		
2	1	Toolbar	[0, 0, 1562, 76]	[781.0, 38.0]		
8	2	Button	[152, 0, 72, 76]	[188.0, 38.0]		|Toggle List View
7	2	Button	[224, 0, 68, 76]	[258.0, 38.0]		|Search
6	2	Button	[588, 0, 80, 76]	[628.0, 38.0]		|Toggle View
5	2	Button	[668, 0, 80, 76]	[708.0, 38.0]		|Show Hide Completed
4	2	Button	[748, 0, 66, 76]	[781.0, 38.0]		|Share
3	2	Button	[814, 0, 64, 76]	[846.0, 38.0]		|Add New Task
