id	pid	role	visible_bbox	center	value	description
21	13	StaticText	[1270, 1256, 130, 14]	[1335.0, 1263.0]		|RELEASED
20	13	StaticText	[1240, 1302, 188, 26]	[1334.0, 1315.0]		|2021
19	13	StaticText	[1246, 1346, 176, 16]	[1334.0, 1354.0]		|16 September
18	13	StaticText	[1484, 1256, 142, 14]	[1555.0, 1263.0]		|PUBLISHER
17	13	StaticText	[1464, 1302, 182, 16]	[1555.0, 1310.0]		|HarperCollins
16	13	StaticText	[1748, 1256, 58, 14]	[1777.0, 1263.0]		|SIZE
15	13	StaticText	[1682, 1302, 188, 26]	[1776.0, 1315.0]		|1.3
14	13	StaticText	[1718, 1346, 116, 16]	[1776.0, 1354.0]		|GB
10	9	Group	[482, 1466, 1486, 70]	[1225.0, 1501.0]		|Customer Reviews
12	10	Heading	[562, 1530, 274, 6]	[699.0, 1533.0]		|Customer Reviews
11	10	Button	[1802, 1532, 84, 4]	[1844.0, 1534.0]		|See All
7	6	Button	[1984, 104, 64, 1432]	[2016.0, 820.0]		|Next
2	1	Button	[78, 36, 28, 32]	[92.0, 52.0]		
